CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,,TOTAL INJURED,TOTAL MUERTES
27/08/20,20:09:00,,,40.663284,-73.96096,POINT (-73.96096 40.663284),WASHINGTON AVENUE,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4342378,Sedan,Bike,,,,,,
27/08/20,12:00:00,BRONX,10468,40.857418,-73.899956,POINT (-73.899956 40.857418),GRAND CONCOURSE,EAST 183 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342501,Sedan,Tractor Truck Diesel,,,,,,
27/08/20,8:30:00,MANHATTAN,10031,40.820095,-73.955086,POINT (-73.955086 40.820095),WEST 135 STREET,BROADWAY,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4342303,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,13:58:00,BROOKLYN,11226,40.64548,-73.951904,POINT (-73.951904 40.64548),,,1017 ROGERS AVENUE,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4342937,Sedan,Sedan,,,,,,
27/08/20,20:30:00,STATEN ISLAND,10310,40.635395,-74.11739,POINT (-74.11739 40.635395),BROADWAY,MARKET STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342548,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,23:45:00,BRONX,10451,,,,EAST 138 STREET,EXTERIOR STREET,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,4343121,Sedan,Sedan,,,,,,
27/08/20,10:40:00,BROOKLYN,11222,40.734596,-73.95837,POINT (-73.95837 40.734596),,,252 FRANKLIN STREET,4,0,0,0,0,0,4,0,Passing or Lane Usage Improper,Unspecified,,,,4342320,Sedan,Motorcycle,,,,,,
27/08/20,7:00:00,,,40.618244,-74.155464,POINT (-74.155464 40.618244),,,1258 RICHMOND AVENUE,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4342242,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,14:00:00,BRONX,10459,40.821007,-73.89666,POINT (-73.89666 40.821007),,,935 EAST 163 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4343016,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,20:57:00,BROOKLYN,11203,40.654327,-73.9221,POINT (-73.9221 40.654327),LINDEN BOULEVARD,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342941,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,8:00:00,,,40.811638,-73.9316,POINT (-73.9316 40.811638),MAJOR DEEGAN EXPRESSWAY,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4342423,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
27/08/20,10:00:00,QUEENS,11104,40.7449,-73.91836,POINT (-73.91836 40.7449),46 STREET,43 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342522,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
27/08/20,19:28:00,QUEENS,11412,40.708176,-73.75453,POINT (-73.75453 40.708176),204 STREET,109 AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4342618,Sedan,Motorcycle,,,,,,
27/08/20,16:40:00,,,40.584366,-73.9271,POINT (-73.9271 40.584366),BELT PARKWAY,,,2,0,0,0,0,0,2,0,Reaction to Uninvolved Vehicle,Following Too Closely,Unspecified,Unspecified,,4342392,Sedan,Sedan,Sedan,Sedan,,,,
27/08/20,13:14:00,,,40.824135,-73.89295,POINT (-73.89295 40.824135),WESTCHESTER AVENUE,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4342481,Taxi,,,,,,,
27/08/20,22:00:00,BROOKLYN,11233,40.676495,-73.913704,POINT (-73.913704 40.676495),ATLANTIC AVENUE,BOYLAND STREET,,5,0,0,0,0,0,5,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,4342868,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,,
27/08/20,22:30:00,BROOKLYN,11223,40.607803,-73.975784,POINT (-73.975784 40.607803),,,1625 WEST 2 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342507,Sedan,,,,,,,
27/08/20,11:23:00,BROOKLYN,11218,40.63792,-73.97337,POINT (-73.97337 40.63792),,,430 OCEAN PARKWAY,1,0,1,0,0,0,0,0,Unspecified,,,,,4343108,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,9:46:00,,,40.666145,-73.77783,POINT (-73.77783 40.666145),166 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342420,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,12:15:00,QUEENS,11435,40.704453,-73.809105,POINT (-73.809105 40.704453),,,88-40 SUTPHIN BOULEVARD,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,4343447,Armored Truck,,,,,,,
27/08/20,4:45:00,BRONX,10468,40.871002,-73.893845,POINT (-73.893845 40.871002),JEROME AVENUE,MORRIS AVENUE,,2,0,2,0,0,0,0,0,,,,,,4342218,,,,,,,,
27/08/20,18:00:00,MANHATTAN,10018,40.753513,-73.98879,POINT (-73.98879 40.753513),WEST 38 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4343062,Van,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,14:30:00,BRONX,10452,40.83923,-73.92579,POINT (-73.92579 40.83923),MERRIAM AVENUE,OGDEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342493,Ambulance,Taxi,,,,,,
27/08/20,6:35:00,,,40.759018,-73.85349,POINT (-73.85349 40.759018),GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342359,Sedan,,,,,,,
27/08/20,23:03:00,BRONX,10468,40.877365,-73.88533,POINT (-73.88533 40.877365),GRAND CONCOURSE,VANCORTLANDT AVENUE EAST,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,,,,,4342460,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,15:50:00,BRONX,10454,40.804344,-73.92158,POINT (-73.92158 40.804344),BRUCKNER BOULEVARD,BROOK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342443,Concrete Mixer,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,21:35:00,BRONX,10451,40.815437,-73.924,POINT (-73.924 40.815437),EAST 144 STREET,MORRIS AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4342442,Sedan,Sedan,,,,,,
27/08/20,12:05:00,BROOKLYN,11201,40.697468,-73.98522,POINT (-73.98522 40.697468),,,40 FLATBUSH AVENUE EXTENSION,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,4342309,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,1:50:00,QUEENS,11421,40.685963,-73.85654,POINT (-73.85654 40.685963),ATLANTIC AVENUE,85 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4342156,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
27/08/20,13:45:00,QUEENS,11420,40.677773,-73.809906,POINT (-73.809906 40.677773),130 STREET,116 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4342446,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,16:07:00,BRONX,10457,40.847137,-73.89857,POINT (-73.89857 40.847137),,,459 EAST TREMONT AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4343346,Sedan,Sedan,,,,,,
27/08/20,10:00:00,QUEENS,11414,,,,,,134-000 79 STREET,2,0,0,0,0,0,2,0,Unsafe Speed,,,,,4342395,Sedan,,,,,,,
27/08/20,14:18:00,BROOKLYN,11208,40.680164,-73.88568,POINT (-73.88568 40.680164),,,205 CLEVELAND STREET,0,0,0,0,0,0,0,0,Following Too Closely,,,,,4342331,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,9:30:00,BRONX,10455,40.81922,-73.91062,POINT (-73.91062 40.81922),EAST 156 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4343118,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,16:22:00,BROOKLYN,11206,40.696983,-73.935234,POINT (-73.935234 40.696983),MYRTLE AVENUE,BROADWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,4343416,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,17:30:00,BROOKLYN,11217,40.682415,-73.97065,POINT (-73.97065 40.682415),ATLANTIC AVENUE,CARLTON AVENUE,,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Unspecified,,,,4342486,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
27/08/20,8:00:00,BRONX,10466,40.895847,-73.85604,POINT (-73.85604 40.895847),,,4301 WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,4342292,Box Truck,,,,,,,
27/08/20,21:00:00,QUEENS,11413,40.665485,-73.75374,POINT (-73.75374 40.665485),SOUTH CONDUIT AVENUE,224 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342422,Sedan,Tractor Truck Diesel,,,,,,
27/08/20,8:45:00,MANHATTAN,10035,40.798306,-73.93683,POINT (-73.93683 40.798306),EAST 118 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342583,Box Truck,Ambulance,,,,,,
27/08/20,8:53:00,MANHATTAN,10027,40.815456,-73.95292,POINT (-73.95292 40.815456),,,71 CONVENT AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4342849,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,3:40:00,,,40.600777,-74.009415,POINT (-74.009415 40.600777),SHORE PARKWAY,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,Unspecified,Unspecified,4342164,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Convertible,Station Wagon/Sport Utility Vehicle,,,
27/08/20,17:50:00,QUEENS,11357,40.79072,-73.81009,POINT (-73.81009 40.79072),152 STREET,12 ROAD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4342769,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,9:30:00,QUEENS,11434,,,,Belt Parkway,150 street,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,,4343319,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,,
27/08/20,13:00:00,BRONX,10463,40.873642,-73.90797,POINT (-73.90797 40.873642),,,40 WEST 225 STREET,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,4342451,Sedan,Sedan,,,,,,
27/08/20,10:44:00,MANHATTAN,10023,40.776016,-73.98724,POINT (-73.98724 40.776016),WEST END AVENUE,WEST 66 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4342462,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,11:20:00,MANHATTAN,10030,40.815304,-73.94371,POINT (-73.94371 40.815304),WEST 135 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4343569,Sedan,,,,,,,
27/08/20,17:18:00,,,40.828938,-73.84559,POINT (-73.84559 40.828938),CROSS BRONX EXPY,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4342427,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,21:15:00,,,40.70558,-73.739716,POINT (-73.739716 40.70558),SPRINGFIELD BOULEVARD,112 AVENUE,,1,0,1,0,0,0,0,0,,,,,,4342419,,,,,,,,
27/08/20,15:19:00,MANHATTAN,10002,40.721344,-73.986755,POINT (-73.986755 40.721344),,,166 ESSEX STREET,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4342438,Station Wagon/Sport Utility Vehicle,Bike,,,,,,
27/08/20,8:40:00,BROOKLYN,11230,,,,EAST 9 STREET,AVENUE H,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4342253,Motorcycle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,22:13:00,BROOKLYN,11234,40.624035,-73.91969,POINT (-73.91969 40.624035),AVENUE L,EAST 58 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4342576,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,1:00:00,,,40.67461,-73.80428,POINT (-73.80428 40.67461),134 STREET,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4342801,Sedan,,,,,,,
27/08/20,18:55:00,MANHATTAN,10035,40.803123,-73.94045,POINT (-73.94045 40.803123),EAST 122 STREET,PARK AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4342592,Station Wagon/Sport Utility Vehicle,Convertible,,,,,,
27/08/20,0:00:00,,,40.843365,-73.91545,POINT (-73.91545 40.843365),JEROME AVENUE,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4342596,Sedan,Bike,,,,,,
27/08/20,17:05:00,BRONX,10453,40.861862,-73.91282,POINT (-73.91282 40.861862),WEST FORDHAM ROAD,MAJOR DEEGAN EXPRESSWAY,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4342456,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,18:32:00,,,40.88051,-73.9007,POINT (-73.9007 40.88051),BAILEY AVENUE,WEST 234 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342874,Sedan,,,,,,,
27/08/20,1:00:00,BRONX,10453,40.860214,-73.90969,POINT (-73.90969 40.860214),,,114 WEST 183 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342191,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,12:50:00,,,40.78366,-73.98167,POINT (-73.98167 40.78366),WEST END AVENUE,,,0,0,0,0,0,0,0,0,Tinted Windows,Following Too Closely,,,,4342463,Taxi,Bike,,,,,,
27/08/20,10:52:00,QUEENS,11417,40.681145,-73.84013,POINT (-73.84013 40.681145),100 STREET,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4342396,Sedan,Tractor Truck Diesel,,,,,,
27/08/20,20:35:00,,,,,,CATON AVENUE,OCEAN PARKWAY,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4342414,Sedan,Bike,,,,,,
27/08/20,0:30:00,,,40.797035,-73.929825,POINT (-73.929825 40.797035),EAST 120 STREET,PALADINO AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342591,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
27/08/20,16:20:00,QUEENS,11368,40.743744,-73.85586,POINT (-73.85586 40.743744),,,107-11 51 AVENUE,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4342410,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,14:48:00,BROOKLYN,11203,40.641365,-73.94179,POINT (-73.94179 40.641365),AVENUE D,EAST 37 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,4342949,Sedan,Sedan,Sedan,,,,,
27/08/20,12:00:00,BRONX,10453,40.855545,-73.90914,POINT (-73.90914 40.855545),HARRISON AVENUE,WEST 180 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342504,Station Wagon/Sport Utility Vehicle,Garbage or Refuse,,,,,,
27/08/20,3:00:00,BRONX,10459,40.830368,-73.89711,POINT (-73.89711 40.830368),,,820 FREEMAN STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342219,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,7:40:00,,,,,,JACKIE ROBINSON PKWY,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,4342323,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,14:15:00,MANHATTAN,10034,40.863792,-73.91942,POINT (-73.91942 40.863792),10 AVENUE,WEST 206 STREET,,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,,,,4342962,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,17:30:00,,,40.828938,-73.84559,POINT (-73.84559 40.828938),CROSS BRONX EXPY,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,4342428,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,,,
27/08/20,12:36:00,BROOKLYN,11206,40.704876,-73.93209,POINT (-73.93209 40.704876),,,25 THAMES STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4343085,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,17:54:00,,,40.63858,-74.13695,POINT (-74.13695 40.63858),SHARPE AVENUE,GROVE AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,4342477,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
27/08/20,8:20:00,QUEENS,11354,,,,NORTHERN BOULEVARD,PRINCE STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4342258,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,13:49:00,,,40.60229,-74.00679,POINT (-74.00679 40.60229),CROPSEY AVENUE,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4342381,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
27/08/20,22:00:00,QUEENS,11368,40.74729,-73.86503,POINT (-73.86503 40.74729),,,99-07 42 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4342991,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,,
27/08/20,20:45:00,QUEENS,11415,40.706947,-73.82502,POINT (-73.82502 40.706947),,,84-22 127 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342467,Sedan,Ambulance,,,,,,
27/08/20,17:00:00,BRONX,10459,40.83095,-73.89756,POINT (-73.89756 40.83095),,,820 RITTER PLACE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342565,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,13:30:00,BRONX,10462,40.841984,-73.8577,POINT (-73.8577 40.841984),,,2155 EAST TREMONT AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4342685,Sedan,,,,,,,
27/08/20,23:40:00,,,40.844105,-73.898,POINT (-73.898 40.844105),CROSS BRONX EXPY,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Alcohol Involvement,Unspecified,Unspecified,,4342430,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
27/08/20,11:34:00,,,,,,MAJOR DEEGAN EXPRESSWAY RAMP,,,2,0,0,0,0,0,2,0,Backing Unsafely,Backing Unsafely,,,,4342692,Sedan,Sedan,,,,,,
27/08/20,7:00:00,,,40.66755,-73.773575,POINT (-73.773575 40.66755),BELT PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342382,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,15:50:00,,,40.69993,-73.96188,POINT (-73.96188 40.69993),BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,Unspecified,Unspecified,,4342390,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
27/08/20,14:43:00,,,40.84353,-73.89401,POINT (-73.89401 40.84353),CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4343351,Sedan,Tractor Truck Diesel,,,,,,
27/08/20,9:30:00,,,,,,SEDGWICK AVENUE,EAST 157 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4342491,Sedan,Box Truck,,,,,,
27/08/20,20:05:00,BRONX,10451,40.816532,-73.92822,POINT (-73.92822 40.816532),EAST 144 STREET,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4342440,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,0:01:00,,,40.78585,-73.838356,POINT (-73.838356 40.78585),130 STREET,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4343503,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,19:00:00,QUEENS,11423,40.710056,-73.76022,POINT (-73.76022 40.710056),,,100-49 199 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4342619,Sedan,Sedan,,,,,,
27/08/20,16:43:00,BROOKLYN,11229,40.609333,-73.948425,POINT (-73.948425 40.609333),QUENTIN ROAD,BEDFORD AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4343187,Bike,Sedan,,,,,,
27/08/20,13:15:00,STATEN ISLAND,10310,40.636665,-74.11976,POINT (-74.11976 40.636665),HENDERSON AVENUE,CHAPPELL STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342556,Sedan,,,,,,,
27/08/20,11:23:00,,,40.707966,-73.84696,POINT (-73.84696 40.707966),JACKIE ROBINSON PKWY,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4342301,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,23:20:00,BROOKLYN,11205,40.69738,-73.97565,POINT (-73.97565 40.69738),,,19 NORTH OXFORD STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342544,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
27/08/20,20:55:00,,,40.631275,-73.97606,POINT (-73.97606 40.631275),18 AVENUE,,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4342508,Sedan,Bike,,,,,,
27/08/20,14:30:00,BROOKLYN,11235,40.58128,-73.95274,POINT (-73.95274 40.58128),,,12 AMHERST STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4342610,Sedan,Sedan,Sedan,,,,,
27/08/20,8:06:00,MANHATTAN,10016,40.74285,-73.97721,POINT (-73.97721 40.74285),EAST 31 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342315,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,9:37:00,QUEENS,11354,40.76565,-73.837425,POINT (-73.837425 40.76565),33 AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4342435,Pick-up Truck,DELV,,,,,,
27/08/20,20:25:00,,,40.729572,-73.83383,POINT (-73.83383 40.729572),VAN WYCK EXPWY,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4342408,Sedan,Sedan,,,,,,
27/08/20,10:50:00,BROOKLYN,11213,40.67549,-73.93885,POINT (-73.93885 40.67549),ALBANY AVENUE,BERGEN STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4342335,Taxi,,,,,,,
27/08/20,17:15:00,,,,,,VERRAZANO BRIDGE,,,2,0,0,0,0,0,2,0,Unsafe Lane Changing,Unspecified,,,,4342930,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,18:40:00,,,40.828114,-73.93107,POINT (-73.93107 40.828114),MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,Obstruction/Debris,Driver Inattention/Distraction,,,,4342498,Tractor Truck Diesel,Sedan,,,,,,
27/08/20,14:20:00,,,40.87278,-73.851265,POINT (-73.851265 40.87278),GIVAN AVENUE,PEARSALL AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4343226,Sedan,Pick-up Truck,,,,,,
27/08/20,21:15:00,,,40.696167,-73.97721,POINT (-73.97721 40.696167),BROOKLYN QUEENS EXPRESSWAY,,,5,0,0,0,0,0,5,0,Other Vehicular,View Obstructed/Limited,Unspecified,,,4342412,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,
27/08/20,10:25:00,,,,,,MAJOR DEEGAN EXPRESSWAY RAMP,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4342496,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,,,,
27/08/20,9:53:00,BRONX,10457,40.839767,-73.905396,POINT (-73.905396 40.839767),WEBSTER AVENUE,CLAREMONT PARKWAY,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4343190,Sedan,Sedan,,,,,,
27/08/20,8:00:00,MANHATTAN,10016,40.74954,-73.97744,POINT (-73.97744 40.74954),LEXINGTON AVENUE,EAST 39 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4342314,Sedan,Pick-up Truck,,,,,,
27/08/20,13:00:00,,,40.828938,-73.84559,POINT (-73.84559 40.828938),CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4342338,Sedan,,,,,,,
27/08/20,19:15:00,,,40.709827,-73.83983,POINT (-73.83983 40.709827),JACKIE ROBINSON PKWY,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,4342479,Sedan,Sedan,Sedan,,,,,
27/08/20,12:00:00,,,40.712,-73.82546,POINT (-73.82546 40.712),QUEENS BOULEVARD,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4342473,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,11:00:00,,,,,,HARLEM RIVER DRIVE RAMP,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4342310,Taxi,Station Wagon/Sport Utility Vehicle,Sedan,,,,,
